name,state_abbr,Year,state_abbr,population,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,TotalCrime
Kentucky      ,KY,1995,KY,3860000,14079,276,1231,               ,4001,8571,115298,28389,76906,10003,258754
Kentucky      ,KY,1996,KY,3884000,12448,228,1230,               ,3643,7347,110531,26736,73653,10142,245958
Kentucky      ,KY,1997,KY,3908000,12386,228,1304,               ,3546,7308,109819,26638,73487,9694,244410
Kentucky      ,KY,1998,KY,3936000,12909,237,1107,               ,3468,8097,109721,27998,71971,9752,245260
Kentucky      ,KY,1999,KY,3960825,12212,203,1148,               ,3104,7757,104768,25180,70719,8869,               
Kentucky      ,KY,2000,KY,4041769,11903,193,1091,               ,3256,7363,107723,25308,73141,9274,               
Kentucky      ,KY,2001,KY,4068816,10510,181,1051,               ,3269,6009,107356,26964,71448,8944,               
Kentucky      ,KY,2002,KY,4089822,11101,191,1087,               ,3131,6692,108590,26891,72378,9321,               
Kentucky      ,KY,2003,KY,4118189,10232,181,1124,               ,3224,5703,103370,26034,69083,8253,               
Kentucky      ,KY,2004,KY,4141835,10152,236,1238,               ,3268,5410,105209,25902,70535,8772,230722
Kentucky      ,KY,2005,KY,4172608,11134,190,1421,               ,3690,5833,105608,26458,70354,8796,233484
Kentucky      ,KY,2006,KY,4206074,11361,173,1312,               ,3850,6026,109428,27867,72197,9364,241578
Kentucky      ,KY,2007,KY,4241474,12329,206,1365,               ,4068,6690,107987,27820,71489,8678,240632
Kentucky      ,KY,2008,KY,4269245,12690,201,1457,               ,4080,6952,114492,29556,77279,7657,254364
Kentucky      ,KY,2009,KY,4314113,11000,184,1531,               ,3642,5643,108914,29880,72938,6096,239828
Kentucky      ,KY,2010,KY,4347223,10604,188,1438,               ,3748,5230,111170,30443,74488,6239,243548
Kentucky      ,KY,2011,KY,4366814,10465,151,1499,               ,3705,5110,119037,32750,79586,6701,259004
Kentucky      ,KY,2012,KY,4379730,9852,201,1312,               ,3547,4792,112800,29877,76199,6724,245304
Kentucky      ,KY,2013,KY,4399583,9280,172,951,1646,3247,4215,104448,26331,72048,6069,228407
Kentucky      ,KY,2014,KY,4412617,9495,164,1098,1556,3343,4432,99909,23426,70108,6375,219906
Kentucky      ,KY,2015,KY,4424611,9887,219,1165,1644,3314,4710,97545,22526,67143,7876,216029
Kentucky      ,KY,2016,KY,4436113,10452,265,1641,1748,3371,5068,97713,20932,66833,9948,217971
Kentucky      ,KY,2017,KY,4453874,10292,265,               ,1817,2967,5243,95899,20535,65006,10358,212382
Kentucky      ,KY,2018,KY,4468402,9467,244,               ,1707,2457,5059,87695,17190,60244,10261,194324
Louisiana     ,LA,1979,LA,4026000,27229,682,1554,               ,8832,16161,188514,56237,115856,16421,431486
Louisiana     ,LA,1980,LA,4199542,27926,661,1867,               ,8271,17127,201106,63997,121298,15811,458064
Louisiana     ,LA,1981,LA,4305000,27478,673,1782,               ,8698,16325,199295,61756,121955,15584,453546
Louisiana     ,LA,1982,LA,4362000,29185,698,1740,               ,9275,17472,202489,62151,125701,14637,463348
Louisiana     ,LA,1983,LA,4438000,28444,629,1770,               ,8433,17612,194636,57359,123492,13785,446160
Louisiana     ,LA,1984,LA,4462000,30251,575,1864,               ,8501,19311,197778,54711,129348,13719,456058
Louisiana     ,LA,1985,LA,4481000,31108,487,1782,               ,8526,20313,218195,59326,141739,17130,498606
Louisiana     ,LA,1986,LA,4501000,34128,575,1806,               ,10071,21676,239444,65751,153818,19875,547144
Louisiana     ,LA,1987,LA,4461000,30916,496,1600,               ,7987,20833,231090,64441,148247,18402,524012
Louisiana     ,LA,1988,LA,4420000,31711,512,1702,               ,9238,20259,222913,63843,139141,19929,509248
Louisiana     ,LA,1989,LA,4382000,34257,653,1675,               ,10397,21532,239235,64184,152209,22842,546984
Louisiana     ,LA,1990,LA,4219973,37914,724,1781,               ,11387,24022,235822,60677,149752,25393,547472
Louisiana     ,LA,1991,LA,4252000,40438,720,1738,               ,11860,26120,232732,60017,148334,24381,546340
Louisiana     ,LA,1992,LA,4287000,42209,747,1813,               ,11636,28013,238438,58574,152938,26926,561294
Louisiana     ,LA,1993,LA,4295000,45600,874,1817,               ,12182,30727,248461,58768,163334,26359,588122
Louisiana     ,LA,1994,LA,4315000,42369,856,1923,               ,11530,28060,245488,55188,164081,26219,575714
Louisiana     ,LA,1995,LA,4342000,43741,740,1855,               ,11662,29484,246132,53481,166667,25984,579746
Louisiana     ,LA,1996,LA,4351000,40426,762,1805,               ,12036,25823,257130,56379,173271,27480,595112
Louisiana     ,LA,1997,LA,4352000,37248,682,1799,               ,10407,24360,243423,53935,163114,26374,561342
Louisiana     ,LA,1998,LA,4369000,34057,560,1609,               ,8651,23237,232378,51210,157507,23661,532870
Louisiana     ,LA,1999,LA,4372035,32033,468,1448,               ,7591,22526,219219,47775,149749,21695,502504
Louisiana     ,LA,2000,LA,4468976,30440,560,1497,               ,7532,20851,211904,46289,144345,21270,484688
Louisiana     ,LA,2001,LA,4470368,30678,501,1403,               ,7864,20910,207693,46451,139555,21687,476742
Louisiana     ,LA,2002,LA,4476192,29690,593,1529,               ,7123,20445,198838,45350,133302,20186,457056
Louisiana     ,LA,2003,LA,4493665,28622,584,1601,               ,7008,19429,193698,44572,129471,19655,444640
Louisiana     ,LA,2004,LA,4506685,28844,574,1616,               ,6564,20090,199153,45359,134080,19714,455994
Louisiana     ,LA,2005,LA,4507331,26889,450,1421,               ,5337,19681,166611,39382,112840,14389,387000
Louisiana     ,LA,2006,LA,4287768,30923,555,1587,               ,5928,22853,174975,46703,112605,15667,411796
Louisiana     ,LA,2007,LA,4293204,31789,625,1427,               ,6316,23421,180516,46932,118291,15293,424610
Louisiana     ,LA,2008,LA,4410796,29613,544,1250,               ,6241,21578,171179,45524,112091,13564,401584
Louisiana     ,LA,2009,LA,4492076,28878,529,1351,               ,6150,20848,172619,46928,114102,11589,402994
Louisiana     ,LA,2010,LA,4545343,25241,500,1230,               ,5297,18214,165667,45437,110260,9970,381816
Louisiana     ,LA,2011,LA,4574766,25373,506,1262,               ,5235,18370,168529,46242,113174,9113,387804
Louisiana     ,LA,2012,LA,4602134,22839,489,1155,               ,5458,15737,162673,42037,112764,7872,371024
Louisiana     ,LA,2013,LA,4629284,24127,494,1248,1763,5539,16331,165679,41214,115300,9165,380860
Louisiana     ,LA,2014,LA,4648990,23983,476,981,1382,5725,16400,161192,38541,113251,9400,371331
Louisiana     ,LA,2015,LA,4668960,25202,492,1246,1733,5561,17416,157708,35457,112520,9731,367066
Louisiana     ,LA,2016,LA,4686157,26477,555,1816,1819,5575,18528,154511,34689,109492,10330,363792
Louisiana     ,LA,2017,LA,4670818,25986,576,               ,1850,5385,18175,157272,34135,112042,11095,366516
Louisiana     ,LA,2018,LA,4659978,25049,530,               ,2085,4568,17866,152661,31132,109993,11536,355420
Maine         ,ME,1979,ME,1097000,2221,31,131,               ,349,1710,45030,12592,29828,2610,94502
Maine         ,ME,1980,ME,1123670,2173,32,145,               ,346,1650,46904,13291,31151,2462,98154
Maine         ,ME,1981,ME,1132000,2214,36,145,               ,368,1665,45820,14081,29545,2194,96068
Maine         ,ME,1982,ME,1133000,1847,24,152,               ,345,1326,41884,11862,27863,2159,87462
Maine         ,ME,1983,ME,1146000,1829,24,193,               ,311,1301,40357,11415,27022,1920,84372
Maine         ,ME,1984,ME,1156000,1832,20,155,               ,305,1352,38944,10267,26811,1866,81552
Maine         ,ME,1985,ME,1164000,1950,28,167,               ,284,1471,40789,10607,28260,1922,85478
Maine         ,ME,1986,ME,1174000,1726,23,174,               ,328,1201,38909,9433,27548,1928,81270
Maine         ,ME,1987,ME,1187000,1806,30,186,               ,304,1286,40122,9148,28916,2058,83856
Maine         ,ME,1988,ME,1206000,1898,37,224,               ,311,1326,41249,9852,28928,2469,86294
Maine         ,ME,1989,ME,1222000,1676,39,229,               ,293,1115,42116,9810,30067,2239,87584
Maine         ,ME,1990,ME,1227928,1759,30,242,               ,308,1179,43647,10106,31372,2169,90812
Maine         ,ME,1991,ME,1235000,1631,15,270,               ,280,1066,44900,11146,31737,2017,93062
Maine         ,ME,1992,ME,1235000,1616,21,294,               ,288,1013,41900,10156,29966,1778,87032
Maine         ,ME,1993,ME,1239000,1558,20,329,               ,264,945,37519,8909,26945,1665,78154
Maine         ,ME,1994,ME,1240000,1611,28,318,               ,278,987,38971,8938,28257,1776,81164
Maine         ,ME,1995,ME,1241000,1631,25,265,               ,334,1007,39132,9015,28444,1673,81526
Maine         ,ME,1996,ME,1243000,1553,25,260,               ,292,976,40636,9303,29557,1776,84378
Maine         ,ME,1997,ME,1242000,1500,25,254,               ,257,964,37396,8241,27513,1642,77792
Maine         ,ME,1998,ME,1244000,1566,26,225,               ,263,1052,36261,8295,26457,1509,75654
Maine         ,ME,1999,ME,1253040,1404,25,239,               ,243,897,34618,7532,25392,1694,72044
Maine         ,ME,2000,ME,1274923,1397,15,320,               ,247,815,32003,6775,23906,1322,66800
Maine         ,ME,2001,ME,1284470,1435,19,326,               ,264,826,33154,6898,24585,1671,69178
Maine         ,ME,2002,ME,1294894,1396,14,377,               ,270,735,32985,6965,24591,1429,68762
Maine         ,ME,2003,ME,1309205,1422,16,354,               ,289,763,32078,6579,24043,1456,67000
Maine         ,ME,2004,ME,1314985,1364,18,315,               ,289,742,31740,6341,24096,1303,66208
Maine         ,ME,2005,ME,1318220,1483,19,326,               ,323,815,31889,6323,24218,1348,66744
Maine         ,ME,2006,ME,1321574,1533,23,341,               ,383,786,33658,6846,25465,1347,70382
Maine         ,ME,2007,ME,1317207,1565,20,392,               ,349,804,32249,6745,24228,1276,67628
Maine         ,ME,2008,ME,1316456,1572,31,379,               ,333,829,32433,6559,24695,1179,68010
Maine         ,ME,2009,ME,1318301,1580,26,375,               ,399,780,31706,6729,23955,1022,66572
Maine         ,ME,2010,ME,1327379,1621,24,389,               ,412,796,32900,7364,24547,989,69042
Maine         ,ME,2011,ME,1328544,1638,26,394,               ,370,848,33829,7865,24886,1078,70934
Maine         ,ME,2012,ME,1328501,1626,26,372,               ,420,808,33398,7476,24931,991,70048
Maine         ,ME,2013,ME,1328702,1761,24,366,495,335,907,30454,6480,23063,911,64796
Maine         ,ME,2014,ME,1330256,1698,21,346,484,304,889,26427,5035,20591,801,56596
Maine         ,ME,2015,ME,1329453,1726,23,337,461,311,931,24361,4694,18853,814,52511
Maine         ,ME,2016,ME,1330232,1649,20,412,413,268,948,21908,4001,17131,776,47526
Maine         ,ME,2017,ME,1335063,1610,23,               ,470,249,868,20142,3337,16012,793,43504
Maine         ,ME,2018,ME,1338404,1501,24,               ,446,228,803,18173,2713,14683,777,39348
Michigan      ,MI,1979,MI,9208000,56558,834,4100,               ,20218,31406,509457,138806,315211,55440,1132030
Michigan      ,MI,1980,MI,9228128,59014,940,4304,               ,22519,31251,557051,160688,342384,53979,1232130
Michigan      ,MI,1981,MI,9201000,59058,861,4366,               ,23688,30143,571582,171331,341805,58446,1261280
Michigan      ,MI,1982,MI,9109000,59806,827,4246,               ,24699,30034,558195,165155,330031,63009,1236002
Michigan      ,MI,1983,MI,9069000,64993,910,5085,               ,25873,33125,522450,153438,302118,66894,1174886
Michigan      ,MI,1984,MI,9075000,68979,879,5880,               ,27832,34388,525979,149209,298192,78578,1189916
Michigan      ,MI,1985,MI,9088000,66714,1018,6140,               ,26572,32984,511852,138792,297827,75233,1157132
Michigan      ,MI,1986,MI,9145000,73517,1032,6167,               ,27550,38768,520127,138040,308894,73193,1187288
Michigan      ,MI,1987,MI,9200000,71772,1124,6184,               ,25442,39022,522254,133602,319470,69182,1188052
Michigan      ,MI,1988,MI,9300000,68980,1009,6462,               ,22424,39085,496867,122254,305693,68920,1131694
Michigan      ,MI,1989,MI,9273000,65760,993,6624,               ,20616,37527,487682,113579,307096,67007,1106884
Michigan      ,MI,1990,MI,9295297,73468,971,7209,               ,21752,43536,483764,106275,311153,66336,1114464
Michigan      ,MI,1991,MI,9368000,75232,1009,7372,               ,22790,44061,499781,111126,324985,63670,1150026
Michigan      ,MI,1992,MI,9437000,72672,938,7550,               ,20902,43282,456800,98257,299486,59057,1058944
Michigan      ,MI,1993,MI,9478000,75021,933,6740,               ,22601,44747,441767,93143,290333,58291,1033576
Michigan      ,MI,1994,MI,9496000,72751,927,6720,               ,21733,43371,444325,91849,290172,62304,1034152
Michigan      ,MI,1995,MI,9549000,65680,808,5917,               ,17885,41070,429223,86872,280712,61639,989806
Michigan      ,MI,1996,MI,9594000,60951,722,5466,               ,16907,37856,430020,85908,276909,67203,981942
Michigan      ,MI,1997,MI,9774000,57663,759,5070,               ,14934,36900,422916,80726,276863,65327,961158
Michigan      ,MI,1998,MI,9817000,60947,721,4946,               ,15293,39987,398773,82249,258186,58338,919440
Michigan      ,MI,1999,MI,9863775,56709,695,4849,               ,14103,37062,369887,76736,236351,56800,853192
Michigan      ,MI,2000,MI,9938444,55159,669,5025,               ,13712,35753,353297,69790,227783,55724,816912
Michigan      ,MI,2001,MI,10006266,55424,672,5264,               ,12937,36551,352353,72038,226708,53607,815554
Michigan      ,MI,2002,MI,10043221,54306,678,5364,               ,11847,36417,335060,70970,214367,49723,778732
Michigan      ,MI,2003,MI,10082364,51550,612,5470,               ,11254,34214,330565,68316,208538,53711,764230
Michigan      ,MI,2004,MI,10104206,49737,643,5482,               ,11336,32276,309805,64233,194988,50584,719084
Michigan      ,MI,2005,MI,10100833,55936,629,5199,               ,13348,36760,312892,70527,194090,48275,737656
Michigan      ,MI,2006,MI,10095643,56981,721,5347,               ,14229,36684,325594,76313,199183,50098,765150
Michigan      ,MI,2007,MI,10071822,53765,661,4592,               ,13365,35147,308550,75273,191289,41988,724630
Michigan      ,MI,2008,MI,10003422,51512,554,4507,               ,13246,33205,295100,74787,184558,35755,693224
Michigan      ,MI,2009,MI,9969727,49825,623,4524,               ,12427,32251,284019,76046,178628,29345,667688
Michigan      ,MI,2010,MI,9877143,48693,580,4733,               ,11522,31858,271501,74345,169748,27408,640388
Michigan      ,MI,2011,MI,9876801,43731,617,4344,               ,10263,28507,251329,69755,156666,24908,590120
Michigan      ,MI,2012,MI,9882519,44962,701,4635,               ,10423,29203,249249,65560,158609,25080,588422
Michigan      ,MI,2013,MI,9898193,44757,625,4506,6785,10093,27254,230135,56256,149794,24085,554290
Michigan      ,MI,2014,MI,9916306,42555,544,4500,6364,8037,27610,202692,44328,137142,21222,494994
Michigan      ,MI,2015,MI,9917715,41712,585,4782,6710,7818,26599,191191,40375,132019,18797,470588
Michigan      ,MI,2016,MI,9933445,45782,612,7125,7268,7123,30779,190249,39738,130249,20262,479187
Michigan      ,MI,2017,MI,9976447,44883,569,               ,7110,6508,30696,179839,35833,124410,19596,449444
Michigan      ,MI,2018,MI,9995915,44918,551,               ,7690,5656,31021,165280,31651,116178,17451,420396
Minnesota     ,MN,1979,MN,4060000,8973,93,871,               ,3754,4255,169376,45183,110827,13366,356698
Minnesota     ,MN,1980,MN,4061235,9250,106,942,               ,4025,4177,185668,50602,123050,12016,389836
Minnesota     ,MN,1981,MN,4090000,9344,85,1056,               ,4266,3937,184387,52253,121834,10300,387462
Minnesota     ,MN,1982,MN,4133000,9062,95,938,               ,4188,3841,175048,48855,116375,9818,368220
Minnesota     ,MN,1983,MN,4144000,7909,69,927,               ,3298,3615,159268,44571,106034,8663,334354
Minnesota     ,MN,1984,MN,4162000,8802,74,1051,               ,2960,4717,151082,41242,101240,8600,319768
Minnesota     ,MN,1985,MN,4193000,10751,88,1242,               ,3598,5823,162597,42663,108954,10980,346696
Minnesota     ,MN,1986,MN,4214000,11991,105,1338,               ,4299,6249,171832,42319,117371,12142,367646
Minnesota     ,MN,1987,MN,4246000,12118,112,1439,               ,4354,6213,183868,45384,125686,12798,391972
Minnesota     ,MN,1988,MN,4306000,12490,124,1337,               ,4079,6950,173302,39167,119526,14609,371584
Minnesota     ,MN,1989,MN,4353000,12549,111,1363,               ,4128,6947,178252,39042,122673,16537,381602
Minnesota     ,MN,1990,MN,4375099,13392,117,1487,               ,4057,7731,185185,39691,129500,15994,397154
Minnesota     ,MN,1991,MN,4432000,14006,131,1762,               ,4345,7768,185268,37832,131330,16106,398548
Minnesota     ,MN,1992,MN,4480000,15144,150,1840,               ,4906,8248,190520,39859,134750,15911,411328
Minnesota     ,MN,1993,MN,4517000,15986,155,2796,               ,5092,7943,183347,38147,129727,15473,398666
Minnesota     ,MN,1994,MN,4567000,16397,147,2725,               ,5370,8155,181856,36157,131344,14355,396506
Minnesota     ,MN,1995,MN,4610000,16416,182,2593,               ,5702,7939,190911,36756,138414,15741,414654
Minnesota     ,MN,1996,MN,4658000,15782,167,2327,               ,5385,7903,192109,35515,138671,17923,415782
Minnesota     ,MN,1997,MN,4686000,15827,129,2446,               ,5373,7879,191006,35265,137872,17869,413666
Minnesota     ,MN,1998,MN,4725000,14656,121,2358,               ,4371,7806,176541,32486,128689,15366,382394
Minnesota     ,MN,1999,MN,4775508,13085,134,2038,               ,3917,6996,158717,27706,117736,13275,343604
Minnesota     ,MN,2000,MN,4919479,13813,151,2240,               ,3713,7709,157798,26116,118250,13432,343222
Minnesota     ,MN,2001,MN,4984535,13145,119,2236,               ,3758,7032,165046,25496,124519,15031,356382
Minnesota     ,MN,2002,MN,5024791,13428,112,2273,               ,3937,7106,164026,28034,122150,13842,354908
Minnesota     ,MN,2003,MN,5064172,13316,127,2092,               ,3906,7191,157663,27698,116216,13749,341958
