"name","state_abbr","Year","population","violent_crime","homicide","robbery","aggravated_assault","property_crime","burglary","larceny","motor_vehicle_theft","mass_shootings"
Nevada        ,NV,1992           ,1327000,9247,145,4397,3872,73077,17108,46714,9255,0
Nevada        ,NV,1993           ,1389000,12157,144,4724,6443,73685,17293,46137,10255,0
Nevada        ,NV,1994           ,1457000,14597,170,5134,8292,82693,19735,51893,11065,0
Nevada        ,NV,1995           ,1530000,14461,163,4966,8395,86203,20235,54563,11405,0
Nevada        ,NV,1996           ,1603000,13005,220,4931,6998,83047,19558,52295,11194,0
Nevada        ,NV,1997           ,1677000,13395,187,5071,7132,88307,21975,53112,13220,0
Nevada        ,NV,1998           ,1747000,11244,170,4453,5710,81006,19873,47367,13766,0
Nevada        ,NV,1999           ,1809253,10311,165,4209,4994,73874,17613,43167,13094,0
Nevada        ,NV,2000           ,1998257,10474,129,4543,4942,74823,17526,44125,13172,0
Nevada        ,NV,2001           ,2097722,12359,180,4932,6364,77486,17711,45073,14702,0
Nevada        ,NV,2002           ,2167455,13856,181,5118,7629,83896,18951,47459,17486,0
Nevada        ,NV,2003           ,2242207,13813,197,5225,7520,96128,21958,53321,20849,0
Nevada        ,NV,2004           ,2332898,14379,172,4905,8348,98215,23142,52438,22635,0
Nevada        ,NV,2005           ,2412301,14654,206,4702,8730,102424,23481,52012,26931,0
Nevada        ,NV,2006           ,2495529,18687,226,7038,10331,102338,24902,50429,27007,0
Nevada        ,NV,2007           ,2565382,19365,193,6938,11138,97118,24911,49844,22363,1
Nevada        ,NV,2008           ,2600167,18973,165,6486,11216,90006,24254,49814,15938,0
Nevada        ,NV,2009           ,2643085,18639,156,6028,11431,80976,22115,46463,12398,0
Nevada        ,NV,2010           ,2704283,17929,158,5298,11508,75004,22286,42533,10185,0
Nevada        ,NV,2011           ,2720028,15452,139,4308,10092,70075,20342,40156,9577,1
Nevada        ,NV,2012           ,2754354,16763,124,4918,10790,77510,22120,45372,10018,0
Nevada        ,NV,2013           ,2791494,16888,163,5183,10060,79177,23047,46132,9998,1
Nevada        ,NV,2014           ,2838281,18043,170,5954,10562,74574,21924,42466,10184,1
Nevada        ,NV,2015           ,2883758,20118,178,6287,11965,77137,22360,43426,11351,0
Nevada        ,NV,2016           ,2939254,19924,228,6338,11629,75922,18816,43949,13157,0
New York      ,NY,1979           ,17649000,161906,2092,93471,60949,933234,308302,500589,124343,0
New York      ,NY,1980           ,17506690,180235,2228,112273,60329,1029749,360925,535783,133041,0
New York      ,NY,1981           ,17594000,188178,2166,120344,60189,1026757,350422,539486,136849,0
New York      ,NY,1982           ,17659000,174833,2013,107843,59818,967369,295245,534244,137880,0
New York      ,NY,1983           ,17667000,161489,1958,94783,59452,881322,249115,504346,127861,0
New York      ,NY,1984           ,17735000,162157,1786,89900,64872,826969,222956,488621,115392,0
New York      ,NY,1985           ,17783000,165365,1683,89706,68270,828446,219633,502276,106537,0
New York      ,NY,1986           ,17772000,175210,1907,91360,76528,849827,217010,519570,113247,1
New York      ,NY,1987           ,17825000,179691,2016,89721,82417,881330,216826,539175,125329,0
New York      ,NY,1988           ,17898000,196396,2244,97434,91239,932845,218060,560887,153898,0
New York      ,NY,1989           ,17950000,203042,2246,103983,91571,926596,211130,544459,171007,0
New York      ,NY,1990           ,17990455,212458,2605,112380,92105,932416,208813,536012,187591,0
New York      ,NY,1991           ,18058000,210184,2571,112342,90186,917467,204499,531681,181287,0
New York      ,NY,1992           ,18119000,203311,2397,108154,87608,858178,193548,495708,168922,1
New York      ,NY,1993           ,18197000,195352,2420,102122,85802,814824,181709,481166,151949,1
New York      ,NY,1994           ,18169000,175433,2016,86617,82100,745845,164650,452322,128873,0
New York      ,NY,1995           ,18136000,152683,1550,72492,74351,674342,146562,425184,102596,0
New York      ,NY,1996           ,18185000,132206,1353,61822,64857,619250,129828,399522,89900,0
New York      ,NY,1997           ,18137000,124890,1093,56094,63628,584438,118306,386435,79697,0
New York      ,NY,1998           ,18175000,115915,924,49125,62023,536287,104821,363295,68171,0
New York      ,NY,1999           ,18196601,107147,903,43821,58860,489596,93217,338118,58261,0
New York      ,NY,2000           ,18976457,105111,952,40539,60090,483078,87946,340901,54231,0
New York      ,NY,2001           ,19084350,98022,960,36555,56961,458003,80400,329316,48287,0
New York      ,NY,2002           ,19134293,95030,909,36653,53583,442091,76700,318025,47366,0
New York      ,NY,2003           ,19212425,89486,934,35790,48987,432079,75453,311422,45204,0
New York      ,NY,2004           ,19280727,84914,889,33506,46911,422734,70696,311036,41002,0
New York      ,NY,2005           ,19315721,85839,874,35179,46150,405990,68034,302220,35736,0
New York      ,NY,2006           ,19306183,84016,922,34459,45467,398577,68617,297827,32133,0
New York      ,NY,2007           ,19297729,79962,805,31085,45144,383624,64914,290681,28029,0
New York      ,NY,2008           ,19490297,77546,836,31787,42125,388599,65544,297962,25093,0
New York      ,NY,2009           ,19541453,75110,781,28141,43606,377537,62769,292897,21871,1
New York      ,NY,2010           ,19395206,76492,868,28630,44197,379710,65839,293232,20639,0
New York      ,NY,2011           ,19501616,77463,769,28405,45538,371837,65227,287361,19249,0
New York      ,NY,2012           ,19576125,79535,683,28633,47382,375268,64389,293562,17317,0
New York      ,NY,2013           ,19695680,77563,644,27241,46130,358603,56444,286676,15483,1
New York      ,NY,2014           ,19748858,75972,616,24036,45295,339113,50738,272624,15751,0
New York      ,NY,2015           ,19747183,75126,613,23879,44493,317225,44117,257837,15271,4
New York      ,NY,2016           ,19836286,74315,629,22310,45095,305224,39850,250990,14384,1
Ohio          ,OH,1979           ,10731000,49092,865,20909,23909,501389,138128,316162,47099,0
Ohio          ,OH,1980           ,10766808,53646,871,24082,24997,531141,157874,327322,45945,0
Ohio          ,OH,1981           ,10776000,53509,799,25529,23842,533498,160951,326770,45777,0
Ohio          ,OH,1982           ,10791000,47126,676,19809,23418,485468,141316,302962,41190,0
Ohio          ,OH,1983           ,10746000,42759,600,17132,21640,441362,124179,280156,37027,0
Ohio          ,OH,1984           ,10752000,41430,551,15656,21489,418011,112887,266148,38976,0
Ohio          ,OH,1985           ,10744000,41000,554,14301,22179,408882,104920,266066,37896,0
Ohio          ,OH,1986           ,10752000,45260,595,15283,25231,423387,106212,276779,40396,0
Ohio          ,OH,1987           ,10784000,45436,630,16511,23990,447964,114580,292093,41291,0
Ohio          ,OH,1988           ,10872000,49144,585,17546,26381,455890,112130,300355,43405,0
Ohio          ,OH,1989           ,10907000,51109,652,18635,26950,465143,111057,306609,47477,0
Ohio          ,OH,1990           ,10847115,54904,663,20451,28715,470469,106575,310673,53221,0
Ohio          ,OH,1991           ,10939000,61460,783,23536,31393,489100,115423,318933,54744,0
Ohio          ,OH,1992           ,11016000,57935,724,21925,29547,456017,104357,299774,51886,0
Ohio          ,OH,1993           ,11091000,55915,667,21373,28431,441550,97394,295880,48276,0
Ohio          ,OH,1994           ,11102000,53930,662,20821,27216,441380,96175,297792,47413,1
Ohio          ,OH,1995           ,11151000,53799,600,19931,28433,437424,93539,297624,46261,0
Ohio          ,OH,1996           ,11173000,47896,538,18336,24405,449935,93336,311071,45528,0
Ohio          ,OH,1997           ,11186000,48706,523,17755,25862,455799,94972,315908,45419,0
Ohio          ,OH,1998           ,11209000,40628,443,14960,20682,444438,90805,310612,43021,0
Ohio          ,OH,1999           ,11256654,35616,397,14405,16685,414264,87023,288049,39192,0
Ohio          ,OH,2000           ,11353140,37935,418,15610,17636,420939,88636,293277,39026,0
Ohio          ,OH,2001           ,11389785,40023,452,17199,17906,435115,96910,295976,42229,0
Ohio          ,OH,2002           ,11408699,40128,526,17871,16922,428976,99164,287045,42767,0
Ohio          ,OH,2003           ,11437680,38185,526,16895,16104,417483,95083,281383,41017,1
Ohio          ,OH,2004           ,11450143,38787,506,17429,16108,419337,96518,282168,40651,1
Ohio          ,OH,2005           ,11470685,40162,590,18673,16228,420705,100183,279051,41471,0
Ohio          ,OH,2006           ,11478006,41491,560,19418,16743,423334,105639,279718,37977,0
Ohio          ,OH,2007           ,11466917,40759,529,18351,17218,397681,99049,264677,33955,1
Ohio          ,OH,2008           ,11485910,40436,547,18706,16652,391667,102428,260788,28451,0
Ohio          ,OH,2009           ,11542645,38305,527,17670,15989,376446,104009,249777,22660,0
Ohio          ,OH,2010           ,11537968,36306,479,16486,15611,376836,107125,248581,21130,0
Ohio          ,OH,2011           ,11541007,35218,500,15991,15048,380572,112901,246744,20927,1
Ohio          ,OH,2012           ,11553031,34827,478,15396,15140,370435,105312,245372,19751,1
Ohio          ,OH,2013           ,11572005,33722,478,14483,14370,338414,91090,227799,19525,0
Ohio          ,OH,2014           ,11596998,33130,464,12780,14658,322517,79466,224942,18109,0
Ohio          ,OH,2015           ,11605090,34373,522,12617,15793,303743,69994,216354,17395,3
Ohio          ,OH,2016           ,11622554,35759,683,12574,16748,300945,67081,214102,19762,0
Oklahoma      ,OK,1979           ,2892000,11719,281,2966,7519,124293,42646,69292,12355,0
Oklahoma      ,OK,1980           ,3001252,12589,299,3147,8055,139061,50802,75649,12610,0
Oklahoma      ,OK,1981           ,3098000,13223,279,3574,8279,136637,49220,74460,12957,0
Oklahoma      ,OK,1982           ,3177000,14103,344,4218,8361,151814,50956,85326,15532,0
Oklahoma      ,OK,1983           ,3298000,13964,249,4245,8223,148599,49782,84085,14732,0
Oklahoma      ,OK,1984           ,3298000,13438,258,3668,8197,147917,47979,84844,15094,0
Oklahoma      ,OK,1985           ,3301000,13930,254,3526,8898,165150,53216,93233,18701,0
Oklahoma      ,OK,1986           ,3305000,14423,269,3521,9431,184342,59054,103832,21456,1
Oklahoma      ,OK,1987           ,3272000,13664,244,3583,8664,183495,58333,105369,19793,0
Oklahoma      ,OK,1988           ,3263000,14179,243,3428,9279,168194,53624,96418,18152,0
Oklahoma      ,OK,1989           ,3224000,15847,210,4070,10358,161558,50411,92270,18877,0
Oklahoma      ,OK,1990           ,3145585,17222,253,3836,11654,158889,45531,94432,18926,0
Oklahoma      ,OK,1991           ,3175000,18533,230,4094,12594,161449,46934,96842,17673,0
Oklahoma      ,OK,1992           ,3212000,20005,210,4376,13863,154459,43678,94180,16601,0
Oklahoma      ,OK,1993           ,3231000,20512,273,3935,14712,150546,39903,95111,15532,0
Oklahoma      ,OK,1994           ,3258000,21225,226,4174,15209,160250,40764,104025,15461,0
Oklahoma      ,OK,1995           ,3278000,21770,400,3788,16121,161693,41694,103727,16272,0
Oklahoma      ,OK,1996           ,3301000,19710,223,3519,14423,166892,41447,109506,15939,0
Oklahoma      ,OK,1997           ,3317000,18560,229,3446,13368,163698,40015,109039,14644,0
Oklahoma      ,OK,1998           ,3347000,18053,204,3078,13258,149426,38268,97593,13565,0
Oklahoma      ,OK,1999           ,3358044,17066,231,2785,12675,140220,34472,93616,12132,1
Oklahoma      ,OK,2000           ,3450654,17177,182,2615,12958,140125,31661,96116,12348,0
Oklahoma      ,OK,2001           ,3469577,17726,185,2746,13309,141679,34573,94537,12569,0
Oklahoma      ,OK,2002           ,3489700,17587,163,2966,12885,148128,35171,100185,12772,0
Oklahoma      ,OK,2003           ,3506469,17758,206,3224,12827,151208,34846,103404,12958,0
Oklahoma      ,OK,2004           ,3523546,17635,186,3090,12802,149472,35244,101271,12957,0
Oklahoma      ,OK,2005           ,3543442,18044,187,3230,13146,143406,35692,93814,13900,0
Oklahoma      ,OK,2006           ,3579212,17905,210,3145,13062,129728,34437,81853,13438,0
Oklahoma      ,OK,2007           ,3617316,18234,224,3392,13053,128714,34367,80747,13600,0
Oklahoma      ,OK,2008           ,3642361,19359,215,3698,13975,126535,35247,80265,11023,0
Oklahoma      ,OK,2009           ,3687050,18560,234,3358,13433,132350,38071,83813,10466,0
Oklahoma      ,OK,2010           ,3760184,18100,195,3345,13091,129464,37848,81303,10313,0
Oklahoma      ,OK,2011           ,3784163,17311,212,3288,12401,127618,36462,80064,11092,0
Oklahoma      ,OK,2012           ,3815780,18102,220,3248,13012,130969,36094,83131,11744,1
Oklahoma      ,OK,2013           ,3853118,17187,198,3023,11652,126418,33512,81624,11282,1
Oklahoma      ,OK,2014           ,3879610,16052,180,3073,10937,117445,29963,76719,10763,0
Oklahoma      ,OK,2015           ,3907414,16746,240,3018,11535,114055,28783,74678,10594,1
Oklahoma      ,OK,2016           ,3921207,17855,247,3174,12334,118010,29376,76358,12276,0
Oregon        ,OR,1979           ,2527000,13781,107,3299,9254,147264,40682,96823,9759,0
Oregon        ,OR,1980           ,2610477,12802,132,3978,7608,161759,45641,106712,9406,0
Oregon        ,OR,1981           ,2647000,12671,117,4780,6669,173596,52067,112518,9011,0
Oregon        ,OR,1982           ,2649000,12529,136,4433,6903,161444,47410,106061,7973,0
Oregon        ,OR,1983           ,2662000,12986,109,4533,7266,153412,46472,98880,8060,0
Oregon        ,OR,1984           ,2674000,13533,128,4508,7696,153423,48755,96742,7926,0
Oregon        ,OR,1985           ,2687000,14807,125,4986,8333,166023,50690,105725,9608,0
Oregon        ,OR,1986           ,2698000,14830,178,5555,7718,176207,53062,112312,10833,0
Oregon        ,OR,1987           ,2724000,14697,153,5338,7959,175138,48562,113907,12669,0
Oregon        ,OR,1988           ,2741000,14959,139,5289,8420,178520,48355,113872,16293,0
Oregon        ,OR,1989           ,2820000,14625,134,4282,8895,159119,40197,103690,15232,0
Oregon        ,OR,1990           ,2842321,14405,108,4102,8863,146073,32273,100765,13035,0
Oregon        ,OR,1991           ,2922000,14795,133,4387,8714,153370,34363,105145,13862,0
Oregon        ,OR,1992           ,2977000,15189,139,4507,8963,158100,32945,109274,15881,0
Oregon        ,OR,1993           ,3032000,15254,140,3930,9630,159558,31072,110878,17608,0
Oregon        ,OR,1994           ,3086000,16067,150,4264,10320,178240,33970,122506,21764,0
Oregon        ,OR,1995           ,3141000,16408,129,4332,10638,189765,34640,133075,22050,0
Oregon        ,OR,1996           ,3204000,14837,129,3914,9522,177295,31664,128618,17013,0
Oregon        ,OR,1997           ,3243000,14412,95,3811,9200,188916,33507,136129,19280,0
Oregon        ,OR,1998           ,3282000,13778,126,3452,8893,171545,30442,123841,17262,1
Oregon        ,OR,1999           ,3316154,12432,88,2858,8267,153434,26749,113052,13633,0
Oregon        ,OR,2000           ,3421399,12000,70,2888,7756,153780,25618,114230,13932,0
Oregon        ,OR,2001           ,3473441,10650,84,2749,6643,164524,26648,123034,14842,0
Oregon        ,OR,2002           ,3520355,10298,72,2742,6246,161145,25696,118925,16524,0
Oregon        ,OR,2003           ,3564330,10506,68,2847,6373,169863,28562,122327,18974,0
Oregon        ,OR,2004           ,3591363,10724,90,2751,6600,166475,30072,117868,18535,0
Oregon        ,OR,2005           ,3638871,10444,80,2478,6620,160199,27621,113316,19262,0
Oregon        ,OR,2006           ,3700758,10534,88,2711,6516,137858,24324,98897,14637,0
Oregon        ,OR,2007           ,3747455,11015,76,2864,6799,132773,22979,95157,14637,1
Oregon        ,OR,2008           ,3790060,9909,87,2656,5983,125169,21115,92677,11377,0
Oregon        ,OR,2009           ,3825657,9968,88,2499,6179,114780,19739,85064,9977,0
Oregon        ,OR,2010           ,3838332,9648,96,2421,5892,116657,20035,87494,9128,0
Oregon        ,OR,2011           ,3868229,9643,84,2237,6083,121869,20704,92059,9106,0
Oregon        ,OR,2012           ,3899801,9638,91,2419,5969,126417,22051,94114,10252,1
Oregon        ,OR,2013           ,3928068,9536,82,2394,5596,125083,20808,94363,9912,0
Oregon        ,OR,2014           ,3971202,10294,84,2270,6320,123142,18690,94177,10275,0
Oregon        ,OR,2015           ,4024634,10680,110,2163,6757,119752,18541,90514,10697,1
Oregon        ,OR,2016           ,4085989,10983,116,2307,6776,121716,16919,91507,13290,0
Pennsylvania  ,PA,1979           ,11731000,39133,724,17855,18021,370914,109668,215567,45679,0
Pennsylvania  ,PA,1980           ,11824220,43032,809,21039,18462,398761,122800,226496,49465,0
Pennsylvania  ,PA,1981           ,11864000,44104,729,22137,18576,392872,122372,226701,43799,0
Pennsylvania  ,PA,1982           ,11865000,42767,678,20806,18835,366903,106867,220623,39413,0
Pennsylvania  ,PA,1983           ,11895000,40782,583,20501,17249,339321,96425,205408,37488,0
Pennsylvania  ,PA,1984           ,11901000,38154,538,17656,17196,325960,88517,196999,40444,0
Pennsylvania  ,PA,1985           ,11853000,39240,550,17429,18375,320788,87417,194467,38904,0
Pennsylvania  ,PA,1986           ,11889000,42629,659,18085,20901,326149,87362,196657,42130,0
Pennsylvania  ,PA,1987           ,11936000,44087,642,17241,23074,333476,86177,205619,41680,0
Pennsylvania  ,PA,1988           ,12027000,43534,660,16607,23275,338486,83791,203362,51333,0
Pennsylvania  ,PA,1989           ,12040000,45586,753,18025,23845,359008,85925,216566,56517,0
Pennsylvania  ,PA,1990           ,11881643,51213,801,20930,26414,361805,86624,215119,60062,0
Pennsylvania  ,PA,1991           ,11961000,53824,758,23191,26440,371814,86074,228142,57598,0
Pennsylvania  ,PA,1992           ,12009000,51276,746,21701,25505,356155,75834,224150,56171,0
Pennsylvania  ,PA,1993           ,12048000,50295,823,21563,24714,343841,70125,220683,53033,0
Pennsylvania  ,PA,1994           ,12052000,51425,712,22497,25071,342901,66468,222280,54153,0
Pennsylvania  ,PA,1995           ,12072000,51586,755,22858,24927,354623,67815,236991,49817,0
Pennsylvania  ,PA,1996           ,12056000,57905,686,22784,31401,370851,71357,250758,48736,0
Pennsylvania  ,PA,1997           ,12020000,53140,705,18788,30358,359323,68218,246892,44213,0
Pennsylvania  ,PA,1998           ,12001000,50470,633,19787,26827,342318,63777,235873,42668,1
Pennsylvania  ,PA,1999           ,11994016,50431,592,18670,27890,323021,56037,227750,39234,0
Pennsylvania  ,PA,2000           ,12281054,51584,602,18155,29580,316274,54080,225869,36325,0
Pennsylvania  ,PA,2001           ,12303104,50432,651,17500,28814,313408,54345,223350,35713,0
Pennsylvania  ,PA,2002           ,12328827,49578,624,17163,28060,300868,55610,212441,32817,0
Pennsylvania  ,PA,2003           ,12370761,49210,647,17980,27027,300639,53918,213279,33442,0
Pennsylvania  ,PA,2004           ,12394471,50998,650,18474,28339,299611,54443,214199,30969,0
Pennsylvania  ,PA,2005           ,12405348,52761,756,19214,29205,300444,56134,214916,29394,0
Pennsylvania  ,PA,2006           ,12440621,55028,741,21095,29581,304589,57739,217142,29708,2
Pennsylvania  ,PA,2007           ,12432792,51806,725,19440,28198,293850,56091,211248,26511,0
Pennsylvania  ,PA,2008           ,12448279,51044,705,18873,27981,300294,58687,219115,22492,0
Pennsylvania  ,PA,2009           ,12604767,48188,664,17504,26394,277182,54772,204588,17822,0
Pennsylvania  ,PA,2010           ,12717722,46612,653,16375,26112,276366,55206,204440,16720,0
Pennsylvania  ,PA,2011           ,12743948,46189,639,16165,26046,283442,57966,208604,16872,0
Pennsylvania  ,PA,2012           ,12764475,45384,707,15735,25571,276562,57040,204409,15113,0
Pennsylvania  ,PA,2013           ,12781296,42825,611,14739,23680,263176,52000,197410,13766,1
Pennsylvania  ,PA,2014           ,12793767,40298,610,13545,22304,246982,45718,188211,13053,1
Pennsylvania  ,PA,2015           ,12791904,40348,665,12965,22419,231941,39573,180236,12132,1
Pennsylvania  ,PA,2016           ,12787085,40389,674,12314,22942,222394,35178,174147,13069,2
Rhode Island  ,RI,1979           ,929000,3485,30,1019,2295,50114,14400,28347,7367,0
Rhode Island  ,RI,1980           ,945835,3864,42,1122,2538,52249,16233,28037,7979,0
Rhode Island  ,RI,1981           ,952000,4205,40,1257,2738,51504,15755,27525,8224,0
Rhode Island  ,RI,1982           ,958000,3849,35,1099,2529,47539,13414,27077,7048,0
Rhode Island  ,RI,1983           ,955000,3392,26,1078,2128,44410,12722,25463,6225,0
Rhode Island  ,RI,1984           ,962000,3220,33,1091,1891,42706,11396,24654,6656,0
Rhode Island  ,RI,1985           ,968000,3355,35,1122,1945,42368,11929,24119,6320,0
Rhode Island  ,RI,1986           ,975000,3271,34,1157,1871,44528,12616,25041,6871,0
Rhode Island  ,RI,1987           ,986000,3547,35,1062,2209,48568,14208,26635,7725,0
Rhode Island  ,RI,1988           ,995000,3947,41,1146,2457,47837,12550,27049,8238,0
Rhode Island  ,RI,1989           ,998000,3772,49,1122,2335,48372,12045,27104,9223,0
Rhode Island  ,RI,1990           ,1003464,4334,48,1224,2814,49378,12755,27046,9577,0
Rhode Island  ,RI,1991           ,1004000,4638,37,1234,3057,45957,11320,26664,7973,0
Rhode Island  ,RI,1992           ,1005000,3965,36,950,2668,42044,10529,24052,7463,0
Rhode Island  ,RI,1993           ,1000000,4017,39,1011,2681,40973,10409,24101,6463,0
Rhode Island  ,RI,1994           ,997000,3744,41,870,2560,37323,9101,23039,5183,0
Rhode Island  ,RI,1995           ,990000,3643,33,914,2429,38378,9234,24780,4364,0
Rhode Island  ,RI,1996           ,990000,3437,25,824,2301,36099,8135,23367,4597,0
Rhode Island  ,RI,1997           ,987000,3292,25,707,2197,32777,7083,21499,4195,0
Rhode Island  ,RI,1998           ,988000,3084,24,659,2050,31672,6452,21391,3829,0
Rhode Island  ,RI,1999           ,990819,2840,36,788,1625,32657,6341,22284,4032,0
Rhode Island  ,RI,2000           ,1048319,3121,45,922,1742,33323,6620,22038,4665,0
Rhode Island  ,RI,2001           ,1059659,3278,39,986,1837,35742,6824,23875,5043,0
Rhode Island  ,RI,2002           ,1068326,3051,41,916,1699,35342,6415,24051,4876,0
Rhode Island  ,RI,2003           ,1076084,3074,25,830,1714,32231,5524,22320,4387,0
Rhode Island  ,RI,2004           ,1079916,2673,26,731,1596,31166,5465,21623,4078,0
Rhode Island  ,RI,2005           ,1073579,2710,34,776,1577,29287,5319,19567,4401,0
Rhode Island  ,RI,2006           ,1067610,2460,27,740,1404,27914,5453,18852,3609,0
Rhode Island  ,RI,2007           ,1057832,2424,19,760,1387,27576,5206,19175,3195,0
Rhode Island  ,RI,2008           ,1050788,2656,31,880,1463,29895,5766,20926,3203,0
Rhode Island  ,RI,2009           ,1053209,2678,32,785,1565,27558,5753,19403,2402,0
Rhode Island  ,RI,2010           ,1052528,2709,29,782,1600,26959,6124,18432,2403,0
Rhode Island  ,RI,2011           ,1050646,2586,20,744,1503,27976,6836,18765,2375,0
Rhode Island  ,RI,2012           ,1050304,2657,26,715,1614,27039,5929,18478,2632,0
Rhode Island  ,RI,2013           ,1053354,2710,31,683,1547,25741,5621,17881,2239,0
Rhode Island  ,RI,2014           ,1054907,2320,26,530,1398,22982,4830,16317,1835,0
Rhode Island  ,RI,2015           ,1055607,2565,31,547,1520,20038,3938,14714,1386,0
Rhode Island  ,RI,2016           ,1057566,2529,29,541,1514,18910,3650,14157,1103,0
South Carolina,SC,1979           ,2932000,19889,368,3156,15359,128651,44160,75807,8684,1
South Carolina,SC,1980           ,3064557,20225,348,3620,15109,146461,51177,85905,9379,0
South Carolina,SC,1981           ,3166000,20275,330,3805,14992,148127,50520,88887,8720,0
South Carolina,SC,1982           ,3203000,23061,348,3921,17550,148657,47752,92009,8896,0
South Carolina,SC,1983           ,3264000,20133,321,3425,15243,135590,42263,85501,7826,1
South Carolina,SC,1984           ,3300000,20607,305,3408,15565,133270,40646,84753,7871,0
South Carolina,SC,1985           ,3347000,21121,304,3143,16289,140892,41955,90260,8677,0
South Carolina,SC,1986           ,3378000,22789,291,3361,17742,150752,45276,96132,9344,0
South Carolina,SC,1987           ,3425000,22773,318,3463,17495,154021,46511,97892,9618,0
South Carolina,SC,1988           ,3493000,25889,325,4357,19714,163164,49467,103055,10642,1
South Carolina,SC,1989           ,3512000,28576,320,4574,22050,168772,48914,107845,12013,0
South Carolina,SC,1990           ,3486703,34050,390,5313,26474,176729,48132,115144,13453,0
South Carolina,SC,1991           ,3560000,34621,402,6092,26029,185359,51793,119784,13782,0
South Carolina,SC,1992           ,3603000,34029,373,6148,25436,178298,49669,116186,12443,0
South Carolina,SC,1993           ,3643000,37281,377,6825,28174,177779,47695,117553,12531,0
South Carolina,SC,1994           ,3664000,37756,353,6817,28595,182114,46678,122252,13184,0
South Carolina,SC,1995           ,3673000,36067,292,6461,27577,186656,46083,126416,14157,0
South Carolina,SC,1996           ,3699000,36875,332,6361,28361,192986,47487,129650,15849,0
South Carolina,SC,1997           ,3760000,37235,314,6624,28460,193402,46322,131325,15755,1
South Carolina,SC,1998           ,3836000,34647,306,5943,26645,186960,44600,126412,15948,0
South Carolina,SC,1999           ,3885736,32920,258,5760,25315,173987,39630,119912,14445,0
South Carolina,SC,2000           ,4012012,33225,291,6220,25054,181290,40319,125385,15586,0
South Carolina,SC,2001           ,4062125,33114,330,5987,25028,186054,42611,126742,16701,0
South Carolina,SC,2002           ,4103770,33761,298,5774,25730,183808,43745,123196,16867,0
South Carolina,SC,2003           ,4148744,33455,303,5801,25399,187592,43993,127809,15790,0
South Carolina,SC,2004           ,4197892,33160,286,5468,25634,190456,43739,130991,15726,0
South Carolina,SC,2005           ,4246933,32590,314,5657,24757,185606,42741,126489,16376,0
South Carolina,SC,2006           ,4321249,33322,362,5902,25224,184712,42952,125075,16685,0
South Carolina,SC,2007           ,4407709,34630,364,6354,26139,189304,45398,126802,17104,0
South Carolina,SC,2008           ,4479800,32746,307,6595,24158,189950,45964,126316,17670,0
South Carolina,SC,2009           ,4561242,30799,305,5753,23078,178310,45443,119250,13617,0
South Carolina,SC,2010           ,4637106,27923,265,5017,21090,181098,46261,121544,13293,0
South Carolina,SC,2011           ,4673348,27894,320,4631,21265,183243,47351,122255,13637,0
South Carolina,SC,2012           ,4723417,26474,332,4511,19919,181049,45222,122340,13487,0
South Carolina,SC,2013           ,4771929,24263,305,3965,17760,173261,40930,119730,12601,0
South Carolina,SC,2014           ,4829160,24038,322,4018,17513,168281,37163,118173,12945,0
South Carolina,SC,2015           ,4894834,24448,407,3950,17652,162830,34942,114778,13110,1
South Carolina,SC,2016           ,4959822,25137,358,4071,18217,161534,33149,114455,13930,0
South Dakota  ,SD,1979           ,689000,1096,14,140,829,19297,4316,13782,1199,0
South Dakota  ,SD,1980           ,688217,873,5,138,644,21447,4766,15521,1160,0
South Dakota  ,SD,1981           ,685000,718,12,122,505,19922,4348,14587,987,0
South Dakota  ,SD,1982           ,691000,684,19,118,468,17592,3885,12889,818,0
South Dakota  ,SD,1983           ,700000,840,15,111,595,16993,3820,12453,720,0
South Dakota  ,SD,1984           ,706000,1041,13,105,733,17403,3529,13102,772,0
South Dakota  ,SD,1985           ,708000,967,13,121,665,17730,3867,13142,721,0
South Dakota  ,SD,1986           ,708000,883,28,115,615,18346,3919,13728,699,0
South Dakota  ,SD,1987           ,709000,849,13,87,603,18138,3787,13673,678,0
South Dakota  ,SD,1988           ,715000,813,22,87,512,17641,3703,13255,683,0
South Dakota  ,SD,1989           ,715000,969,9,84,647,18230,3394,14057,779,0
South Dakota  ,SD,1990           ,696004,1133,14,86,794,19116,3671,14678,767,0
South Dakota  ,SD,1991           ,703000,1281,12,132,858,20366,4146,15412,808,0
South Dakota  ,SD,1992           ,711000,1383,4,120,891,19939,3849,15371,719,0
South Dakota  ,SD,1993           ,715000,1490,24,107,1041,19661,3927,14915,819,0
South Dakota  ,SD,1994           ,721000,1641,10,135,1193,20726,3938,15916,872,0
South Dakota  ,SD,1995           ,729000,1513,13,189,1012,20799,3942,15976,881,0
South Dakota  ,SD,1996           ,732000,1297,9,138,850,20443,4077,15532,834,0
South Dakota  ,SD,1997           ,738000,1457,10,172,918,22491,4088,17545,858,0
South Dakota  ,SD,1998           ,738000,1139,10,149,722,18227,3458,14006,763,0
South Dakota  ,SD,1999           ,733133,1227,18,103,770,18159,3255,14043,861,0
South Dakota  ,SD,2000           ,754844,1259,7,131,816,16252,2896,12558,798,0
South Dakota  ,SD,2001           ,758324,1171,7,103,710,16473,3087,12571,815,0
South Dakota  ,SD,2002           ,760437,1350,11,117,861,15992,3034,12139,819,0
